Country,ISO 3166-1 alpha-3,Year,Total,Coal,Oil,Gas,Cement,Flaring,Other,Per Capita,"ВВП на душу населения в ценах и ППС (США) текущего года, долл. США"
Hungary,HUN,2001,59.968212,15.899623,17.238381,24.647062,1.356593,0.144213,0.68234,5.891971,13224
Hungary,HUN,2002,59.004707,15.628517,16.294215,24.844401,1.425783,0.140346,0.671444,5.814188,14532
Hungary,HUN,2003,61.756177,16.162075,16.056342,27.226688,1.411835,0.146355,0.752882,6.103558,15462
Hungary,HUN,2004,60.129554,15.477004,15.601687,26.815476,1.289299,0.118164,0.827922,5.956669,16253
Hungary,HUN,2005,60.276272,13.598124,16.402897,28.024506,1.19894,0.112839,0.938966,5.983633,17091
Hungary,HUN,2006,59.633211,13.617368,17.164585,26.511687,1.295854,0.117012,0.926705,5.929486,18366
Hungary,HUN,2007,58.553668,13.571612,17.531041,25.106068,1.328096,0.104364,0.912488,5.831358,19090
Hungary,HUN,2008,57.248107,13.063768,17.23902,24.616784,1.260648,0.179944,0.887944,5.711383,20709
Hungary,HUN,2009,51.464055,11.189071,17.164587,21.363976,0.972707,0.179871,0.593843,5.141994,20681
Hungary,HUN,2010,52.068732,11.672042,15.972002,22.917573,0.735351,0.188373,0.583391,5.213742,21693
Hungary,HUN,2011,50.191329,11.954756,15.028675,21.87541,0.56362,0.186943,0.581925,5.04271,22992
Hungary,HUN,2012,46.757481,11.455735,14.344696,19.571815,0.678421,0.150129,0.556684,4.712445,23221
Hungary,HUN,2013,43.611553,10.165985,13.846875,18.384958,0.515881,0.150523,0.547332,4.407594,24592
Hungary,HUN,2014,43.729844,10.184977,15.190656,17.120246,0.56571,0.128992,0.539262,4.431524,25796
Hungary,HUN,2015,46.65347,10.517019,16.531408,18.229804,0.675693,0.131876,0.567669,4.739161,26945
Hungary,HUN,2016,47.113086,9.769268,16.572281,19.36532,0.705228,0.136681,0.564309,4.80006,28179
Hungary,HUN,2017,49.515229,10.047647,17.472752,20.486028,0.783129,0.142545,0.583128,5.058282,29728
Hungary,HUN,2018,49.463319,9.446999,18.559711,19.846076,0.881792,0.147206,0.581535,5.059483,32258
Hungary,HUN,2019,49.234646,8.18614,19.363543,19.969006,1.022863,0.14945,0.543644,5.038444,35627
Hungary,HUN,2020,47.284497,7.440498,17.372881,20.895433,0.928787,0.162081,0.484817,4.849407,35584
Hungary,HUN,2021,48.454619,6.391263,18.375345,22.112327,0.928787,0.162081,0.484817,4.990287,38887
Iceland,ISL,1995,2.459567,0.296014,2.04326,0.000215,0.036836,0.082236,0.001006,9.188427,24782
Iceland,ISL,1996,2.513641,0.281272,2.108797,0.000202,0.040817,0.081268,0.001285,9.339634,25637
Iceland,ISL,1997,2.60959,0.319935,2.175379,0.000211,0.045472,0.066852,0.001741,9.61685,27413
Iceland,ISL,1998,2.628704,0.284473,2.205942,0.000212,0.053181,0.083719,0.001178,9.583842,29179
Iceland,ISL,1999,2.831173,0.35806,2.300187,0.000223,0.060394,0.111275,0.001033,10.197794,29969
Iceland,ISL,2000,2.923141,0.465699,2.238586,0.000215,0.064442,0.153146,0.001052,10.38556,30161
Iceland,ISL,2001,2.855336,0.502106,2.150528,0.00025,0.057689,0.14377,0.000993,10.010365,32225
Iceland,ISL,2002,2.982484,0.51288,2.282585,0.000236,0.038268,0.147412,0.001102,10.363116,32952
Iceland,ISL,2003,2.976171,0.510264,2.293774,0.00025,0.032113,0.136344,0.003427,10.269706,33091
Iceland,ISL,2004,3.100137,0.525751,2.39558,0.000221,0.049791,0.122901,0.005893,10.603797,35971
Iceland,ISL,2005,2.968443,0.484469,2.306615,0.000083,0.053949,0.118159,0.005168,9.993781,37977
Iceland,ISL,2006,3.144668,0.515156,2.43703,0.000091,0.061048,0.127426,0.003916,10.34192,40167
Iceland,ISL,2007,3.483689,0.596389,2.674027,0.000149,0.063172,0.147373,0.002579,11.170932,42057
Iceland,ISL,2008,3.801137,0.639214,2.909434,0.000159,0.060828,0.18594,0.005562,11.963984,44149
Iceland,ISL,2009,3.719715,0.621769,2.8957,0.000164,0.028097,0.170111,0.003873,11.667863,42048
Iceland,ISL,2010,3.616621,0.626117,2.788367,0.000133,0.009924,0.189644,0.002437,11.361126,40692
Iceland,ISL,2011,3.494164,0.639488,2.652413,0.000161,0.019647,0.179512,0.002943,10.943442,42263
Iceland,ISL,2012,3.49087,0.658973,2.655749,0.000041,0,0.17205,0.004056,10.875697,43393
Iceland,ISL,2013,3.48008,0.661003,2.64249,0.000062,0,0.173138,0.003387,10.740192,45578
Iceland,ISL,2014,3.436352,0.625165,2.625463,0.000148,0,0.182954,0.002622,10.488067,47338
Iceland,ISL,2015,3.533853,0.661181,2.705333,0.000182,0,0.163135,0.004022,10.674359,50697
Iceland,ISL,2016,3.485184,0.660089,2.67244,0.00008,0,0.148961,0.003613,10.382613,55239
Iceland,ISL,2017,3.60162,0.693221,2.758626,0.000048,0,0.146479,0.003247,10.481037,57405
Iceland,ISL,2018,3.658953,0.715029,2.783351,0.000032,0,0.156462,0.00408,10.366893,59269
Iceland,ISL,2019,3.546263,0.684012,2.692315,0.000227,0,0.163106,0.006603,9.829598,62796
Iceland,ISL,2020,3.328876,0.667573,2.480043,0.0002,0,0.174873,0.006187,9.078694,58478
Iceland,ISL,2021,3.374964,0.667573,2.526131,0.0002,,0.174873,0.006187,9.113272,64615
Ireland,IRL,1995,35.852987,12.668263,16.078457,5.527482,0.879,0.000008,0.699776,10.01625,18971
Ireland,IRL,1996,37.46927,13.073998,16.534516,6.178322,0.983,0.000013,0.699421,10.388715,20538
Ireland,IRL,1997,38.804985,12.210017,18.194857,6.591682,1.145,0.000018,0.663412,10.660271,22693
Ireland,IRL,1998,40.708971,11.892729,20.50167,6.720842,1.059,0.000024,0.534707,11.066229,25082
Ireland,IRL,1999,42.440183,10.289113,23.186119,7.189719,1.166,0.038295,0.570937,11.408921,27041
Ireland,IRL,2000,45.249116,11.107352,23.657578,8.208982,1.700904,0.000037,0.574263,12.005762,30217
Ireland,IRL,2001,47.607612,11.65916,24.844206,8.601435,1.85119,0.056092,0.59553,12.433374,32598
Ireland,IRL,2002,46.081589,11.31475,23.796955,8.63256,1.859797,0.000044,0.477482,11.833214,35223
Ireland,IRL,2003,45.684109,10.842907,23.272473,8.839606,2.126951,0.000045,0.602127,11.540165,36281
Ireland,IRL,2004,46.166785,10.206544,24.456139,8.756195,2.295081,0.000048,0.452777,11.450226,38762
Ireland,IRL,2005,48.156597,11.16026,25.776718,8.400047,2.357055,0.000043,0.462474,11.685046,40465
Ireland,IRL,2006,47.604659,10.020683,25.361371,9.428956,2.347851,0.00005,0.445749,11.241284,44271
Ireland,IRL,2007,47.664334,9.670674,24.828674,10.207724,2.374056,0.000061,0.583145,10.932603,46771
Ireland,IRL,2008,47.363258,9.643891,24.384115,10.771399,2.106733,0.000062,0.457058,10.637711,44105
Ireland,IRL,2009,42.179308,8.604719,21.400239,10.38164,1.326776,0.000065,0.465869,9.373613,41435
Ireland,IRL,2010,41.793616,8.426884,20.274457,11.365219,1.105109,0.000073,0.621873,9.237005,43171
Ireland,IRL,2011,38.056383,8.310956,18.367395,9.85002,0.966273,0.000062,0.561676,8.374161,45473
Ireland,IRL,2012,38.227157,9.62159,17.460983,9.523164,1.177022,0.000055,0.444342,8.374792,46676
Ireland,IRL,2013,37.28175,8.738544,17.659054,9.066713,1.111746,0.000052,0.705641,8.124453,48803
Ireland,IRL,2014,36.853014,8.647303,17.368282,8.795856,1.461122,0.000045,0.580406,7.973103,52642
Ireland,IRL,2015,38.71804,9.351334,18.246563,8.888227,1.652014,0.000405,0.579496,8.298335,71633
Ireland,IRL,2016,40.369543,9.205271,18.850458,9.910448,1.793524,0.001367,0.608474,8.560508,73098
Ireland,IRL,2017,39.078033,7.869732,18.679321,10.151617,1.839605,0.00476,0.532997,8.189277,80516
Ireland,IRL,2018,39.012368,6.35416,19.503747,10.59865,1.916043,0.000205,0.639563,8.069565,86503
Ireland,IRL,2019,37.325663,4.543313,19.544584,10.83591,1.892599,0.000286,0.508972,7.623676,92209
Ireland,IRL,2020,35.153202,3.757762,18.136652,10.951807,1.76964,0.000334,0.537006,7.107229,97781
Ireland,IRL,2021,37.540329,6.292886,18.438844,10.501618,1.76964,0.000334,0.537006,7.528353,117132
Israel,ISR,1995,49.865527,17.55056,30.370896,0.043968,1.900103,0,,9.101651,20621
Israel,ISR,1996,51.935752,20.906784,29.326656,0.029312,1.673,0,,9.253596,21679
Israel,ISR,1997,54.865705,23.04656,30.070448,0.029312,1.719385,0,,9.553021,22308
Israel,ISR,1998,56.009768,24.790624,29.007888,0.021984,2.189272,0,,9.542504,22914
Israel,ISR,1999,54.75605,24.208048,28.256768,0.01832,2.272914,0,,9.135009,23414
Israel,ISR,2000,59.51938,28.201808,29.14712,0.01832,2.152132,0,,9.730225,25782
Israel,ISR,2001,63.023569,30.583408,30.601728,0.01832,1.820113,0,,10.103198,25813
Israel,ISR,2002,59.301358,29.25704,28.209136,0.014656,1.820526,0,,9.328964,26102
Israel,ISR,2003,62.414678,29.726032,30.788592,0.014656,1.885398,0,,9.637973,24678
Israel,ISR,2004,58.679234,30.042921,24.510627,2.179944,1.945743,0,,8.896204,26071
Israel,ISR,2005,56.524139,27.822609,23.539671,3.004285,2.157574,0,,8.418692,25701
Israel,ISR,2006,62.148963,29.921995,25.708146,4.254156,2.264667,0,,9.096643,26366
Israel,ISR,2007,62.799906,30.308608,25.131376,5.089296,2.270626,0,,9.033354,28266
Israel,ISR,2008,67.980176,29.584738,29.207326,7.01694,2.171172,0,,9.609155,28011
Israel,ISR,2009,63.860946,27.087952,27.135584,7.82264,1.81477,0,,8.869942,28110
Israel,ISR,2010,68.286901,28.069904,28.113872,10.079664,2.023461,0,,9.318062,29456
Israel,ISR,2011,68.594737,29.00056,28.000288,9.3432,2.250689,0,,9.195314,31314
Israel,ISR,2012,74.784842,32.575026,35.143364,4.81426,2.251929,0.000263,,9.850342,32484
Israel,ISR,2013,63.095309,26.715771,22.915983,11.293102,2.17019,0.000263,,8.165906,34828
Israel,ISR,2014,60.282331,25.305119,20.21185,12.473013,2.292236,0.000113,,7.665757,34817
Israel,ISR,2015,62.939149,25.088862,21.831377,13.784767,2.233278,0.000865,,7.859752,35869
Israel,ISR,2016,61.160656,20.832269,22.656832,15.688318,1.983238,0,,7.496089,38189
Israel,ISR,2017,58.841634,18.834126,21.329465,16.690554,1.982413,0.005076,,7.081456,39471
Israel,ISR,2018,60.256915,18.130561,22.472662,17.87773,1.775491,0.00047,,7.125529,40190
Israel,ISR,2019,58.645203,18.012224,21.240208,17.968256,1.424515,0,,6.812936,41325
Israel,ISR,2020,55.008099,15.701249,19.035631,18.846704,1.424515,0,,6.281264,40955
Israel,ISR,2021,54.528532,14.043493,19.610503,19.448837,1.424515,0.001184,,6.126761,46162
Italy,ITA,1995,449.826113,58.416932,264.198953,102.912719,15.310154,4.002398,4.984957,7.907623,22431
Italy,ITA,1996,444.029375,53.524423,261.839699,106.189937,13.987543,3.850362,4.63741,7.803821,23092
Italy,ITA,1997,449.754151,54.146179,262.769226,109.923345,14.232612,4.012577,4.670212,7.900708,23931
Italy,ITA,1998,461.945962,54.867122,265.486614,118.554695,14.538381,3.886827,4.612322,8.113035,25074
Italy,ITA,1999,466.424936,53.939637,260.378249,129.051474,15.277308,3.108679,4.66959,8.190787,25655
Italy,ITA,2000,470.487187,56.032194,255.585246,134.813295,15.862119,3.261918,4.932415,8.25903,27146
Italy,ITA,2001,470.568081,59.024471,251.784766,135.107373,16.394484,3.070873,5.186114,8.256306,28136
Italy,ITA,2002,477.998974,60.015667,257.670837,135.864675,16.288779,2.842968,5.316048,8.37015,28833
Italy,ITA,2003,495.96164,65.125831,255.94732,149.02423,16.93841,3.383522,5.542327,8.636659,29253
Italy,ITA,2004,501.563232,72.217312,248.797516,154.661764,17.407936,2.646031,5.832673,8.668467,29585
Italy,ITA,2005,502.255442,71.264929,239.412268,165.659608,17.403219,2.557067,5.958352,8.629837,30138
Italy,ITA,2006,496.846732,70.786907,237.470807,162.584734,17.473865,2.591484,5.938934,8.503296,32461
Italy,ITA,2007,490.566288,70.675246,230.016244,163.512326,17.913986,2.52629,5.922195,8.346018,34109
Italy,ITA,2008,478.868679,68.138769,219.440504,167.141928,16.127209,2.596047,5.424222,8.085689,35422
Italy,ITA,2009,424.694439,52.387805,198.742114,154.034299,13.340683,2.231504,3.958034,7.130191,34484
Italy,ITA,2010,436.117437,58.218054,193.788095,164.346876,13.276015,2.376961,4.111436,7.290197,34978
Italy,ITA,2011,424.25627,65.439039,186.435386,153.000385,12.583285,2.615166,4.183009,7.067881,36392
Italy,ITA,2012,403.696912,66.958995,172.679658,147.713829,10.07146,2.527781,3.745189,6.707027,36281
Italy,ITA,2013,369.67972,57.781948,159.183247,137.700968,8.877183,2.701607,3.434768,6.129395,36459
Italy,ITA,2014,349.390357,55.837154,157.836392,121.589383,8.338587,2.501145,3.287696,5.792012,36666
Italy,ITA,2015,361.163177,53.062916,161.533251,132.756286,8.196151,2.574287,3.040286,5.996111,37394
Italy,ITA,2016,358.182542,48.558932,156.014581,140.791993,7.680499,2.188706,2.947833,5.95793,40483
Italy,ITA,2017,352.735387,42.039754,148.777563,148.758171,7.711494,2.351278,3.097127,5.878528,42142
Italy,ITA,2018,349.005042,39.424353,152.69847,143.671675,7.756716,2.295171,3.158657,5.828658,43583
Italy,ITA,2019,339.233207,30.657925,148.115767,146.75843,7.911519,2.756337,3.033228,5.679641,46662
Italy,ITA,2020,302.2786,22.269892,127.28358,140.800754,7.059192,2.112523,2.75266,5.080263,44436
Italy,ITA,2021,328.68732,23.999725,141.807282,150.955938,7.059192,2.112523,2.75266,5.548371,49825
Kazakhstan,KAZ,1995,177.082247,111.180349,31.772104,17.663143,0.097929,15.639753,0.728968,10.775146,5878
Kazakhstan,KAZ,1996,162.760497,100.610639,31.070919,15.731992,0.015839,14.771531,0.559577,10.081641,6100
Kazakhstan,KAZ,1997,154.166198,90.608755,32.565761,14.85866,0.046938,15.470313,0.615771,9.744753,6409
Kazakhstan,KAZ,1998,148.818172,85.775351,31.974857,14.386611,0.010261,15.498808,1.172285,9.617147,6452
Kazakhstan,KAZ,1999,123.721703,76.31133,20.161972,9.78652,0.007472,16.007885,1.446525,8.109572,6800
Kazakhstan,KAZ,2000,147.473712,90.498794,25.427307,14.152646,0.001999,16.132079,1.260886,9.679133,7688
Kazakhstan,KAZ,2001,142.295087,88.424584,24.955466,11.192608,0.158182,15.975569,1.58868,9.311723,8931
Kazakhstan,KAZ,2002,159.971295,91.19773,36.545939,14.307133,0.026942,15.589078,2.304473,10.429081,9913
Kazakhstan,KAZ,2003,177.823927,102.150449,40.412579,16.175043,0.00052,16.141565,2.943771,11.534491,10955
Kazakhstan,KAZ,2004,187.304225,108.806836,42.146222,17.299271,0.345937,16.331076,2.374883,12.067076,12205
Kazakhstan,KAZ,2005,200.43793,109.271752,52.771613,18.118596,0.355198,16.396474,3.524296,12.802424,13668
Kazakhstan,KAZ,2006,220.048086,114.456861,56.355938,27.992822,0.475598,16.376724,4.390143,13.907071,15446
Kazakhstan,KAZ,2007,226.128841,124.845658,56.450498,23.985991,0.596891,16.477869,3.771935,14.127635,17110
Kazakhstan,KAZ,2008,227.121447,121.365975,53.524982,30.334053,0.984189,16.936001,3.976247,14.022857,17833
Kazakhstan,KAZ,2009,221.057174,130.767979,40.274071,29.953277,0.932672,16.128092,3.001083,13.477149,17952
Kazakhstan,KAZ,2010,246.982754,140.333624,52.15321,34.211553,1.025235,16.391153,2.86798,14.853571,21059
Kazakhstan,KAZ,2011,237.033962,137.589848,40.35066,38.658557,1.066332,16.406333,2.962233,14.054855,22140
Kazakhstan,KAZ,2012,243.921902,148.665445,39.979448,34.442119,2.321314,16.462064,2.051512,14.26205,23271
Kazakhstan,KAZ,2013,251.452709,146.942028,50.234151,30.732232,3.030554,16.435439,4.078305,14.496518,25215
Kazakhstan,KAZ,2014,297.643502,190.257744,40.811784,43.406802,3.237937,16.54415,3.385084,16.918967,25324
Kazakhstan,KAZ,2015,301.273154,183.235611,41.434762,52.648057,3.456792,16.175616,4.322317,16.891382,23280
Kazakhstan,KAZ,2016,304.839535,183.031911,43.012721,54.721206,3.524569,17.295004,3.254124,16.861943,23533
Kazakhstan,KAZ,2017,320.791449,187.961862,45.136156,62.751164,3.817253,17.820607,3.304406,17.515408,23184
Kazakhstan,KAZ,2018,331.8207,190.787784,48.946831,68.573948,3.890766,16.760128,2.861242,17.899392,24300
Kazakhstan,KAZ,2019,297.569458,176.146122,49.060757,50.438959,3.800151,14.698167,3.425302,15.866768,27857
Kazakhstan,KAZ,2020,278.404593,181.010491,40.068642,32.208293,4.448138,16.843902,3.825127,14.668899,28556
Kazakhstan,KAZ,2021,276.68346,180.818472,42.767601,27.98022,4.448138,16.843902,3.825127,14.413251,31093
Kyrgyzstan,KGZ,1990,19.322227,7.087929,7.565076,3.712039,0.694215,0.262968,,4.396677,2542
Kyrgyzstan,KGZ,1991,15.956699,6.166632,5.819902,3.075232,0.650298,0.244634,,3.580871,2393
Kyrgyzstan,KGZ,1992,11.080756,3.814224,3.685984,3.074096,0.506452,0,,2.461701,2093
Kyrgyzstan,KGZ,1993,8.502275,3.436832,2.429232,2.315648,0.320563,0,,1.886195,1799
Kyrgyzstan,KGZ,1994,6.147083,3.42422,0.824892,1.715776,0.182193,0,,1.356704,1456
Kyrgyzstan,KGZ,1995,4.511588,1.24576,1.395984,1.729408,0.140436,0,,0.981536,1391
Kyrgyzstan,KGZ,1996,5.664159,1.853984,1.542544,2.022528,0.245103,0,,1.21377,1496
Kyrgyzstan,KGZ,1997,5.574669,1.94192,1.674448,1.663456,0.294845,0,,1.176491,1645
Kyrgyzstan,KGZ,1998,5.914543,1.938256,1.707424,1.952912,0.315951,0,,1.229529,1670
Kyrgyzstan,KGZ,1999,4.64847,1.916272,1.41064,1.150496,0.171062,0,,0.952768,1728
Kyrgyzstan,KGZ,2000,4.602495,1.864976,1.205456,1.311712,0.220351,0,,0.932589,1841
Kyrgyzstan,KGZ,2001,3.861425,1.228607,1.085575,1.342299,0.204945,0,,0.775162,1965
Kyrgyzstan,KGZ,2002,4.920849,1.985888,1.003936,1.700096,0.230929,0,,0.978954,1983
Kyrgyzstan,KGZ,2003,5.381613,2.407248,1.24576,1.403312,0.325293,0,,1.059732,2155
Kyrgyzstan,KGZ,2004,5.807885,2.36328,1.542544,1.531552,0.370509,0,,1.13059,2356
Kyrgyzstan,KGZ,2005,5.514575,2.319312,1.370336,1.414304,0.410623,0,,1.061901,2408
Kyrgyzstan,KGZ,2006,5.419141,2.225552,1.272268,1.47759,0.443731,0,,1.03285,2534
Kyrgyzstan,KGZ,2007,6.518943,2.304656,2.23504,1.472928,0.506319,0,,1.231205,2791
Kyrgyzstan,KGZ,2008,7.546983,3.192892,2.423079,1.429653,0.50136,0,,1.411861,3042
Kyrgyzstan,KGZ,2009,6.736609,2.751664,3.121728,0.62288,0.240337,0,,1.244275,3102
Kyrgyzstan,KGZ,2010,6.313962,2.682048,2.755328,0.564256,0.31233,0,,1.15139,3077
Kyrgyzstan,KGZ,2011,7.553504,2.865248,3.638352,0.637536,0.412368,0,,1.360419,3274
Kyrgyzstan,KGZ,2012,9.998398,4.015744,4.6716,0.817072,0.493982,0,,1.775299,3591
Kyrgyzstan,KGZ,2013,9.658305,3.576064,4.796176,0.626544,0.659521,0,,1.688645,4023
Kyrgyzstan,KGZ,2014,10.095418,4.503056,4.400464,0.516624,0.675274,0,,1.736274,4273
Kyrgyzstan,KGZ,2015,10.278881,4.338176,4.832816,0.523952,0.583937,0,,1.737771,4277
Kyrgyzstan,KGZ,2016,9.646228,3.4808,5.11128,0.545936,0.508212,0,,1.602816,4774
Kyrgyzstan,KGZ,2017,9.348074,3.3892,4.792512,0.578912,0.58745,0,,1.527148,5168
Kyrgyzstan,KGZ,2018,11.104531,4.041392,5.668208,0.6412,0.753731,0,,1.784292,5020
Kyrgyzstan,KGZ,2019,9.03028,3.16936,4.459088,0.619216,0.782616,0,,1.428019,5621
Kyrgyzstan,KGZ,2020,8.488702,3.125244,3.927262,0.653579,0.782616,0,,1.321225,5339
Kyrgyzstan,KGZ,2021,9.308101,3.599533,4.234129,0.691823,0.782616,0,,1.425929,5929
Latvia,LVA,1995,9.133782,1.111259,5.59757,2.297133,0.09432,0.000009,0.033491,3.553792,5343
Latvia,LVA,1996,9.211501,1.039514,6.055922,1.976588,0.105813,0.000009,0.033655,3.63475,5637
Latvia,LVA,1997,8.679764,0.94106,5.18149,2.41749,0.107691,0.000008,0.032024,3.473463,6308
Latvia,LVA,1998,8.305879,0.703367,5.090608,2.370038,0.104677,0.000008,0.037181,3.373169,6879
Latvia,LVA,1999,7.717713,0.538523,4.738804,2.264463,0.138675,0.000008,0.03724,3.18079,7201
Latvia,LVA,2000,7.081469,0.569863,3.880005,2.504234,0.088369,0.000007,0.03899,2.959824,7841
Latvia,LVA,2001,7.496323,0.525763,3.919489,2.905579,0.109857,0.000007,0.035629,3.177419,8860
Latvia,LVA,2002,7.520245,0.435511,3.935504,2.979214,0.117455,0.000007,0.052554,3.232923,9755
Latvia,LVA,2003,7.725858,0.387864,4.058192,3.091749,0.128849,0.000006,0.059197,3.367352,10565
Latvia,LVA,2004,7.730934,0.32156,4.162106,3.07175,0.13692,0.000005,0.038593,3.415564,11762
Latvia,LVA,2005,7.810471,0.3617,4.130018,3.151856,0.134381,0.000006,0.032509,3.497502,13344
Latvia,LVA,2006,8.309829,0.381311,4.472516,3.261517,0.169238,0.000004,0.025242,3.770489,15023
Latvia,LVA,2007,8.637101,0.45359,4.832293,3.146682,0.171492,0.000005,0.03304,3.969159,17275
Latvia,LVA,2008,8.197894,0.440299,4.47117,3.084859,0.167696,0.000005,0.033866,3.812244,18631
Latvia,LVA,2009,7.456006,0.362411,4.071635,2.827001,0.178057,0.000004,0.016899,3.506621,16557
Latvia,LVA,2010,8.554094,0.455342,4.250849,3.392969,0.430567,0.000004,0.024363,4.070412,17346
Latvia,LVA,2011,7.810795,0.442418,3.816106,2.975287,0.55696,0.000005,0.020018,3.760661,18627
Latvia,LVA,2012,7.51941,0.400164,3.729906,2.792478,0.575087,0.000005,0.021771,3.661511,20501
Latvia,LVA,2013,7.368437,0.301134,3.771566,2.728688,0.5405,0.000008,0.026541,3.627117,21848
Latvia,LVA,2014,7.171961,0.24243,3.890707,2.448369,0.558629,0.000014,0.031812,3.566296,22968
Latvia,LVA,2015,7.262099,0.190231,4.066391,2.50596,0.470311,0.000013,0.029193,3.645714,24141
Latvia,LVA,2016,7.210325,0.165653,4.058759,2.607191,0.34634,0.000012,0.03237,3.653617,25805
Latvia,LVA,2017,7.214946,0.167253,4.27663,2.299365,0.437076,0.000016,0.034606,3.69077,27661
Latvia,LVA,2018,7.859363,0.197038,4.362586,2.703732,0.550932,0.000009,0.045065,4.060364,29832
Latvia,LVA,2019,7.648673,0.166208,4.318617,2.548376,0.561458,0.00001,0.054004,3.990844,32210
Latvia,LVA,2020,6.994113,0.098523,4.170118,2.103025,0.550832,0.000011,0.071604,3.686832,32734
Latvia,LVA,2021,7.266214,0.137075,4.235802,2.27089,0.550832,0.000011,0.071604,3.87755,36907
Liechtenstein,LIE,1991,0.206329,0.000091,0.175196,0.031042,0,0,0,7.073819,36940
Liechtenstein,LIE,1992,0.20695,0.000109,0.172068,0.034773,0,0,0,6.996061,39310
Liechtenstein,LIE,1993,0.215034,0.000099,0.177406,0.037529,0,0,0,7.164948,41740
Liechtenstein,LIE,1994,0.201111,0.00007,0.162917,0.038123,0,0,0,6.605284,44838
Liechtenstein,LIE,1995,0.204202,0.000068,0.162467,0.041666,0,0,0,6.610606,48485
Liechtenstein,LIE,1996,0.20596,0.000049,0.158263,0.047648,0,0,0,6.572434,52786
Liechtenstein,LIE,1997,0.218376,0.000052,0.172112,0.046212,0,0,0,6.87367,57898
Liechtenstein,LIE,1998,0.229239,0.000055,0.178256,0.050928,0,0,0,7.121426,68645
Liechtenstein,LIE,1999,0.226566,0.000029,0.171753,0.054785,0,0,0,6.946693,76196
Liechtenstein,LIE,2000,0.21686,0.000063,0.162872,0.053925,0,0,0,6.566342,76715
Liechtenstein,LIE,2001,0.214671,0.000034,0.154966,0.059671,0,0,0,6.431899,76950
Liechtenstein,LIE,2002,0.220018,0.000031,0.158851,0.061136,0,0,0,6.530089,78259
Liechtenstein,LIE,2003,0.229355,0.000034,0.163923,0.065397,0,0,0,6.745721,76554
Liechtenstein,LIE,2004,0.229391,0.000026,0.160277,0.069088,0,0,0,6.687779,80270
Liechtenstein,LIE,2005,0.228986,0.000023,0.156867,0.072096,0,0,0,6.617528,85127
Liechtenstein,LIE,2006,0.231121,0.000016,0.157669,0.073436,0,0,0,6.62446,98029
Liechtenstein,LIE,2007,0.200794,0.000013,0.130126,0.070655,0,0,0,5.712487,111530
Liechtenstein,LIE,2008,0.219536,0.00001,0.146698,0.072827,0,0,0,6.201403,113722
Liechtenstein,LIE,2009,0.205375,0.000005,0.147851,0.057518,0,0,0,5.756823,101886
Liechtenstein,LIE,2010,0.19083,0.000005,0.130264,0.060561,0,0,0,5.311764,109797
Liechtenstein,LIE,2011,0.176782,0.000005,0.123212,0.053565,0,0,0,4.884965,109979
Liechtenstein,LIE,2012,0.185325,0,0.130825,0.0545,0,0,0,5.076714,112849
Liechtenstein,LIE,2013,0.192545,0,0.134731,0.057814,0,0,0,5.231345,121031
Liechtenstein,LIE,2014,0.161259,0,0.113199,0.048059,0,0,0,4.347077,126745
Liechtenstein,LIE,2015,0.159774,0,0.108468,0.051305,0,0,0,4.277173,128559
Liechtenstein,LIE,2016,0.149838,0,0.098863,0.050975,0,0,0,3.984106,130824
Liechtenstein,LIE,2017,0.155769,0,0.102288,0.053481,0,0,0,4.111204,136269
Lithuania,LTU,1995,15.091554,0.979148,9.063427,4.565558,0.307971,0.056943,0.118507,4.02735,5967
Lithuania,LTU,1996,15.773444,0.895311,9.449308,4.926515,0.317549,0.08566,0.099101,4.23787,6420
Lithuania,LTU,1997,15.196349,0.737671,9.348643,4.547781,0.366072,0.109367,0.086816,4.112795,7103
Lithuania,LTU,1998,16.030578,0.646718,10.74215,4.000729,0.411705,0.120924,0.108352,4.373355,7797
Lithuania,LTU,1999,13.482975,0.547675,8.390483,4.031561,0.345806,0.085439,0.08201,3.710287,7857
Lithuania,LTU,2000,11.8764,0.37847,6.494099,4.530097,0.292541,0.110203,0.07099,3.299333,8466
Lithuania,LTU,2001,12.627074,0.342059,7.156408,4.642064,0.283389,0.123315,0.079839,3.546789,9457
Lithuania,LTU,2002,12.69916,0.54751,6.937168,4.738516,0.2905,0.11462,0.070847,3.612027,10497
Lithuania,LTU,2003,12.692601,0.713543,6.386961,5.127024,0.292463,0.095923,0.076688,3.658153,12086
Lithuania,LTU,2004,13.287306,0.687531,6.871824,5.177496,0.351024,0.118553,0.080878,3.882236,13097
Lithuania,LTU,2005,14.117414,0.763105,7.238339,5.552448,0.383313,0.113046,0.067163,4.184756,14515
Lithuania,LTU,2006,14.434081,1.030194,7.177341,5.517216,0.515276,0.105633,0.088421,4.343779,16447
Lithuania,LTU,2007,15.824054,1.024928,7.559943,6.551531,0.524055,0.082772,0.080825,4.835585,19114
Lithuania,LTU,2008,15.20423,0.86736,7.828545,5.836302,0.453817,0.140767,0.077439,4.715399,20736
Lithuania,LTU,2009,13.043233,0.688946,6.892875,4.921338,0.284023,0.227784,0.028267,4.101028,18168
Lithuania,LTU,2010,13.946613,0.842852,6.848402,5.66358,0.289045,0.257944,0.04479,4.442985,19828
Lithuania,LTU,2011,14.292825,0.972862,6.525788,6.160258,0.319844,0.244249,0.069826,4.610889,22701
